sample	timestamp	epoch_ns	target	comm	pid	glibc_heap_pd_kb	other_anon_pd_kb	file_backed_pd_kb	total_pd_kb	minflt	majflt	MemAvailable_kb	zram_used_kb	zram_orig_bytes	zram_compr_bytes	zram_mem_used_bytes
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	AppProcB	AppProcB	896	6852	11780	6416	25048	112713	1475	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	cynara	cynara	205	1648	1032	212	2892	22551	842	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	AppProcA	AppProcA	2724	1212	3644	3732	8588	37105	79	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	systemd	systemd	1	1144	164	440	1748	27678	510	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	enlightenment	enlightenment	258	2676	968	3036	6680	39256	877	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3656	428	1045476	79504	76836864	17352127	26746880
196	2026-08-13T23:25:39,752303206-0700	1786688739746942623	ServiceD	ServiceD	1037	588	2128	3224	5940	20960	547	1045476	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	AppProcD	AppProcD	424	12676	18672	5140	36488	134949	507	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	AppProcB	AppProcB	896	6852	11780	6416	25048	112713	1475	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	cynara	cynara	205	1648	1032	212	2892	22551	842	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	AppProcA	AppProcA	2724	1212	3644	3732	8588	37126	79	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	systemd	systemd	1	1144	164	440	1748	27678	510	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	enlightenment	enlightenment	258	2676	968	3036	6680	39256	877	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3656	428	1045256	79504	76836864	17352127	26746880
197	2026-08-13T23:25:41,752605789-0700	1786688741748369206	ServiceD	ServiceD	1037	588	2128	3224	5940	20986	547	1045256	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	AppProcD	AppProcD	424	12676	18672	5140	36488	135003	507	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	AppProcB	AppProcB	896	6860	11780	6416	25056	112713	1475	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	cynara	cynara	205	1648	1032	212	2892	22551	842	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	AppProcA	AppProcA	2724	1212	3644	3732	8588	37127	79	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	systemd	systemd	1	1144	164	440	1748	27678	510	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	enlightenment	enlightenment	258	2676	968	3036	6680	39256	877	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3656	428	1045148	79504	76836864	17352127	26746880
198	2026-08-13T23:25:43,755225539-0700	1786688743748924289	ServiceD	ServiceD	1037	588	2128	3224	5940	20986	547	1045148	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	AppProcD	AppProcD	424	12676	18672	5140	36488	135003	507	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	AppProcB	AppProcB	896	6852	11780	6416	25048	112753	1475	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	cynara	cynara	205	1648	1032	212	2892	22551	842	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	AppProcA	AppProcA	2724	1212	3644	3732	8588	37128	79	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	systemd	systemd	1	1144	164	440	1748	27678	510	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3657	428	1045588	79504	76836864	17352127	26746880
199	2026-08-13T23:25:45,756457372-0700	1786688745749717038	ServiceD	ServiceD	1037	588	2128	3224	5940	21011	547	1045588	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	AppProcD	AppProcD	424	12676	18668	5140	36484	135056	507	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	AppProcB	AppProcB	896	6852	11780	6416	25048	112753	1475	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	cynara	cynara	205	1648	1032	212	2892	22551	842	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	AppProcA	AppProcA	2724	1212	3644	3732	8588	37149	79	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	systemd	systemd	1	1144	164	440	1748	27678	510	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3658	428	1045844	79504	76836864	17352127	26746880
200	2026-08-13T23:25:47,750944954-0700	1786688747746885871	ServiceD	ServiceD	1037	588	2128	3224	5940	21011	547	1045844	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	AppProcD	AppProcD	424	12676	18664	5140	36480	135056	507	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	AppProcB	AppProcB	896	6852	11780	6416	25048	112793	1475	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	cynara	cynara	205	1648	1032	212	2892	22551	842	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	AppProcA	AppProcA	2724	1212	3644	3732	8588	37150	79	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	systemd	systemd	1	1144	164	440	1748	27678	510	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3658	428	1045788	79504	76836864	17352127	26746880
201	2026-08-13T23:25:49,751858371-0700	1786688749747636287	ServiceD	ServiceD	1037	588	2128	3224	5940	21011	547	1045788	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	AppProcD	AppProcD	424	12676	18664	5140	36480	135056	507	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	AppProcB	AppProcB	896	6852	11780	6416	25048	112793	1475	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	cynara	cynara	205	1648	1032	212	2892	22551	842	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	AppProcA	AppProcA	2724	1212	3644	3732	8588	37170	79	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	systemd	systemd	1	1144	164	440	1748	27678	510	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3658	428	1045400	79504	76836864	17352127	26746880
202	2026-08-13T23:25:51,751968703-0700	1786688751747667620	ServiceD	ServiceD	1037	588	2128	3224	5940	21036	547	1045400	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	AppProcD	AppProcD	424	12676	18664	5140	36480	135132	507	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	AppProcB	AppProcB	896	6852	11780	6416	25048	112793	1475	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	cynara	cynara	205	1648	1032	212	2892	22551	842	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	AppProcA	AppProcA	2724	1212	3644	3732	8588	37171	79	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	systemd	systemd	1	1144	164	440	1748	27678	510	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3658	428	1045640	79504	76836864	17352127	26746880
203	2026-08-13T23:25:53,755152286-0700	1786688753750898370	ServiceD	ServiceD	1037	588	2128	3224	5940	21036	547	1045640	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	AppProcD	AppProcD	424	12676	18660	5140	36476	135132	507	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	AppProcB	AppProcB	896	6852	11780	6416	25048	112833	1475	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	cynara	cynara	205	1648	1032	212	2892	22551	842	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	AppProcA	AppProcA	2724	1212	3644	3732	8588	37171	79	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	systemd	systemd	1	1144	164	440	1748	27679	510	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3659	428	1045540	79504	76836864	17352127	26746880
204	2026-08-13T23:25:55,756671036-0700	1786688755750332369	ServiceD	ServiceD	1037	588	2128	3224	5940	21061	547	1045540	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	AppProcD	AppProcD	424	12676	18656	5140	36472	135184	507	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	AppProcB	AppProcB	896	6852	11780	6416	25048	112833	1475	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	cynara	cynara	205	1648	1032	212	2892	22551	842	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	AppProcA	AppProcA	2724	1212	3644	3732	8588	37192	79	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	systemd	systemd	1	1144	164	440	1748	27679	510	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3659	428	1045476	79504	76836864	17352127	26746880
205	2026-08-13T23:25:57,751556285-0700	1786688757747061452	ServiceD	ServiceD	1037	588	2128	3224	5940	21061	547	1045476	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	AppProcD	AppProcD	424	12676	18656	5140	36472	135185	507	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	AppProcB	AppProcB	896	6852	11780	6416	25048	112873	1475	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	cynara	cynara	205	1648	1032	212	2892	22551	842	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	AppProcA	AppProcA	2724	1212	3644	3732	8588	37192	79	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	systemd	systemd	1	1144	164	440	1748	27679	510	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3659	428	1045240	79504	76836864	17352127	26746880
206	2026-08-13T23:25:59,752734868-0700	1786688759748534702	ServiceD	ServiceD	1037	588	2128	3224	5940	21061	547	1045240	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	AppProcD	AppProcD	424	12676	18652	5140	36468	135185	507	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	AppProcB	AppProcB	896	6852	11780	6416	25048	112873	1475	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	cynara	cynara	205	1648	1032	212	2892	22551	842	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	AppProcA	AppProcA	2724	1212	3644	3732	8588	37213	79	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	systemd	systemd	1	1144	164	440	1748	27679	510	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	enlightenment	enlightenment	258	2676	968	3036	6680	39257	877	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3659	428	1045348	79504	76836864	17352127	26746880
207	2026-08-13T23:26:01,755332618-0700	1786688761748538701	ServiceD	ServiceD	1037	588	2128	3224	5940	21086	547	1045348	79504	76836864	17352127	26746880
