sample	stage	timestamp	epoch_ns	target	comm	pid	glibc_heap_pd_kb	other_anon_pd_kb	file_backed_pd_kb	total_pd_kb	minflt	majflt	MemAvailable_kb	zram_used_kb	zram_orig_bytes	zram_compr_bytes	zram_mem_used_bytes
113	R1	2026-08-14T01:57:45,400248866-0700	1786697865395817950	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	781364	92940	88961024	23939502	32374784
114	R1	2026-08-14T01:57:46,142782866-0700	1786697866135219033	ServiceA	ServiceA	3953	3476	4440	2656	10572	427309	167	781692	92940	88961024	23939502	32374784
114	R1	2026-08-14T01:57:46,142782866-0700	1786697866135219033	ServiceB	ServiceB	692	3884	4372	2176	10432	32486	414	781692	92940	88961024	23939502	32374784
114	R1	2026-08-14T01:57:46,142782866-0700	1786697866135219033	ChannelLoader	ServiceH	3740	13352	25784	4324	43460	155920	103	781692	92940	88961024	23939502	32374784
114	R1	2026-08-14T01:57:46,142782866-0700	1786697866135219033	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	781692	92940	88961024	23939502	32374784
115	R1	2026-08-14T01:57:46,815808699-0700	1786697866811508449	ServiceA	ServiceA	3953	3476	4440	2656	10572	427309	167	781776	92940	88961024	23939502	32374784
115	R1	2026-08-14T01:57:46,815808699-0700	1786697866811508449	ServiceB	ServiceB	692	3884	4372	2176	10432	32486	414	781776	92940	88961024	23939502	32374784
115	R1	2026-08-14T01:57:46,815808699-0700	1786697866811508449	ChannelLoader	ServiceH	3740	13352	25784	4324	43460	155920	103	781776	92940	88961024	23939502	32374784
115	R1	2026-08-14T01:57:46,815808699-0700	1786697866811508449	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	781776	92940	88961024	23939502	32374784
116	R1	2026-08-14T01:57:47,540234033-0700	1786697867531715533	ServiceA	ServiceA	3953	3476	4440	2656	10572	427309	167	783032	92940	88961024	23939502	32374784
116	R1	2026-08-14T01:57:47,540234033-0700	1786697867531715533	ServiceB	ServiceB	692	3884	4372	2176	10432	32486	414	783032	92940	88961024	23939502	32374784
116	R1	2026-08-14T01:57:47,540234033-0700	1786697867531715533	ChannelLoader	ServiceH	3740	13364	25784	4324	43472	155920	103	783032	92940	88961024	23939502	32374784
116	R1	2026-08-14T01:57:47,540234033-0700	1786697867531715533	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	783032	92940	88961024	23939502	32374784
117	R1	2026-08-14T01:57:48,923416699-0700	1786697868915265949	ServiceA	ServiceA	3953	3800	4716	2656	11172	427406	167	753060	92940	88961024	23939502	32374784
117	R1	2026-08-14T01:57:48,923416699-0700	1786697868915265949	ServiceB	ServiceB	692	3884	4372	2176	10432	32486	414	753060	92940	88961024	23939502	32374784
117	R1	2026-08-14T01:57:48,923416699-0700	1786697868915265949	ChannelLoader	ServiceH	3740	13552	25572	4324	43448	156125	103	753060	92940	88961024	23939502	32374784
117	R1	2026-08-14T01:57:48,923416699-0700	1786697868915265949	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	753060	92940	88961024	23939502	32374784
118	R1	2026-08-14T01:57:50,414906198-0700	1786697870407050782	ServiceA	ServiceA	3953	5112	5512	2656	13280	428030	167	752568	92940	88961024	23939502	32374784
118	R1	2026-08-14T01:57:50,414906198-0700	1786697870407050782	ServiceB	ServiceB	692	3884	4372	2176	10432	32486	414	752568	92940	88961024	23939502	32374784
118	R1	2026-08-14T01:57:50,414906198-0700	1786697870407050782	ChannelLoader	ServiceH	3740	14052	26080	4324	44456	157384	103	752568	92940	88961024	23939502	32374784
118	R1	2026-08-14T01:57:50,414906198-0700	1786697870407050782	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	752568	92940	88961024	23939502	32374784
119	R1	2026-08-14T01:57:52,849193365-0700	1786697872482216865	ServiceA	ServiceA	3953	10068	9472	2684	22224	436745	167	753236	92940	88961024	23939502	32374784
119	R1	2026-08-14T01:57:52,849193365-0700	1786697872482216865	ServiceB	ServiceB	692	3884	4372	2176	10432	32486	414	753236	92940	88961024	23939502	32374784
119	R1	2026-08-14T01:57:52,849193365-0700	1786697872482216865	ChannelLoader	ServiceH	3740	13872	26088	4324	44284	157606	103	753236	92940	88961024	23939502	32374784
119	R1	2026-08-14T01:57:52,849193365-0700	1786697872482216865	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	753236	92940	88961024	23939502	32374784
120	R2	2026-08-14T01:57:58,646438197-0700	1786697878559299363	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	752056	92940	88961024	23939502	32374784
120	R2	2026-08-14T01:57:58,646438197-0700	1786697878559299363	ServiceB	ServiceB	692	3892	4448	2176	10516	32583	414	752056	92940	88961024	23939502	32374784
120	R2	2026-08-14T01:57:58,646438197-0700	1786697878559299363	ChannelLoader	ServiceH	3740	13872	26088	4324	44284	157660	103	752056	92940	88961024	23939502	32374784
120	R2	2026-08-14T01:57:58,646438197-0700	1786697878559299363	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	752056	92940	88961024	23939502	32374784
121	R2	2026-08-14T01:58:01,848927112-0700	1786697881795981112	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	766352	92940	88961024	23939502	32374784
121	R2	2026-08-14T01:58:01,848927112-0700	1786697881795981112	ServiceB	ServiceB	692	3892	4448	2176	10516	32605	414	766352	92940	88961024	23939502	32374784
121	R2	2026-08-14T01:58:01,848927112-0700	1786697881795981112	ChannelLoader	ServiceH	3740	13872	26088	4324	44284	157702	103	766352	92940	88961024	23939502	32374784
121	R2	2026-08-14T01:58:01,848927112-0700	1786697881795981112	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	766352	92940	88961024	23939502	32374784
122	R2	2026-08-14T01:58:03,897753695-0700	1786697883881287695	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	770528	92940	88961024	23939502	32374784
122	R2	2026-08-14T01:58:03,897753695-0700	1786697883881287695	ServiceB	ServiceB	692	3892	4440	2176	10508	32610	414	770528	92940	88961024	23939502	32374784
122	R2	2026-08-14T01:58:03,897753695-0700	1786697883881287695	ChannelLoader	ServiceH	3740	13872	26088	4324	44284	157702	103	770528	92940	88961024	23939502	32374784
122	R2	2026-08-14T01:58:03,897753695-0700	1786697883881287695	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	770528	92940	88961024	23939502	32374784
123	R2	2026-08-14T01:58:05,987534278-0700	1786697885976218028	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	771336	92940	88961024	23939502	32374784
123	R2	2026-08-14T01:58:05,987534278-0700	1786697885976218028	ServiceB	ServiceB	692	3892	4456	2176	10524	32640	414	771336	92940	88961024	23939502	32374784
123	R2	2026-08-14T01:58:05,987534278-0700	1786697885976218028	ChannelLoader	ServiceH	3740	13872	26088	4324	44284	157744	103	771336	92940	88961024	23939502	32374784
123	R2	2026-08-14T01:58:05,987534278-0700	1786697885976218028	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	771336	92940	88961024	23939502	32374784
124	R2	2026-08-14T01:58:08,358887694-0700	1786697888327407194	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	774296	92940	88961024	23939502	32374784
124	R2	2026-08-14T01:58:08,358887694-0700	1786697888327407194	ServiceB	ServiceB	692	3892	4448	2176	10516	32702	414	774296	92940	88961024	23939502	32374784
124	R2	2026-08-14T01:58:08,358887694-0700	1786697888327407194	ChannelLoader	ServiceH	3740	13880	26092	4324	44296	157748	103	774296	92940	88961024	23939502	32374784
124	R2	2026-08-14T01:58:08,358887694-0700	1786697888327407194	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	774296	92940	88961024	23939502	32374784
125	R2	2026-08-14T01:58:10,548108944-0700	1786697890533117110	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	772776	92940	88961024	23939502	32374784
125	R2	2026-08-14T01:58:10,548108944-0700	1786697890533117110	ServiceB	ServiceB	692	3896	4460	2176	10532	32711	414	772776	92940	88961024	23939502	32374784
125	R2	2026-08-14T01:58:10,548108944-0700	1786697890533117110	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160129	103	772776	92940	88961024	23939502	32374784
125	R2	2026-08-14T01:58:10,548108944-0700	1786697890533117110	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	772776	92940	88961024	23939502	32374784
126	R2	2026-08-14T01:58:11,426989110-0700	1786697891421257860	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	773668	92940	88961024	23939502	32374784
126	R2	2026-08-14T01:58:11,426989110-0700	1786697891421257860	ServiceB	ServiceB	692	3896	4444	2176	10516	32716	414	773668	92940	88961024	23939502	32374784
126	R2	2026-08-14T01:58:11,426989110-0700	1786697891421257860	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160129	103	773668	92940	88961024	23939502	32374784
126	R2	2026-08-14T01:58:11,426989110-0700	1786697891421257860	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	773668	92940	88961024	23939502	32374784
127	R2	2026-08-14T01:58:12,182706193-0700	1786697892177798443	ServiceA	ServiceA	3953	3844	4520	2656	11020	439913	167	774996	92940	88961024	23939502	32374784
127	R2	2026-08-14T01:58:12,182706193-0700	1786697892177798443	ServiceB	ServiceB	692	3896	4444	2176	10516	32716	414	774996	92940	88961024	23939502	32374784
127	R2	2026-08-14T01:58:12,182706193-0700	1786697892177798443	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160136	103	774996	92940	88961024	23939502	32374784
127	R2	2026-08-14T01:58:12,182706193-0700	1786697892177798443	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	774996	92940	88961024	23939502	32374784
128	R2	2026-08-14T01:58:12,946717610-0700	1786697892940067943	ServiceA	ServiceA	3953	3852	4468	2656	10976	439943	167	775560	92940	88961024	23939502	32374784
128	R2	2026-08-14T01:58:12,946717610-0700	1786697892940067943	ServiceB	ServiceB	692	3896	4440	2176	10512	32752	414	775560	92940	88961024	23939502	32374784
128	R2	2026-08-14T01:58:12,946717610-0700	1786697892940067943	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160136	103	775560	92940	88961024	23939502	32374784
128	R2	2026-08-14T01:58:12,946717610-0700	1786697892940067943	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	775560	92940	88961024	23939502	32374784
129	R2	2026-08-14T01:58:15,148099859-0700	1786697895137040609	ServiceA	ServiceA	3953	3852	4468	2656	10976	439943	167	749712	92940	88961024	23939502	32374784
129	R2	2026-08-14T01:58:15,148099859-0700	1786697895137040609	ServiceB	ServiceB	692	3896	4440	2176	10512	32756	414	749712	92940	88961024	23939502	32374784
129	R2	2026-08-14T01:58:15,148099859-0700	1786697895137040609	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160190	103	749712	92940	88961024	23939502	32374784
129	R2	2026-08-14T01:58:15,148099859-0700	1786697895137040609	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	749712	92940	88961024	23939502	32374784
130	R2	2026-08-14T01:58:16,160709276-0700	1786697896149799442	ServiceA	ServiceA	3953	3852	4468	2656	10976	439943	167	750324	92940	88961024	23939502	32374784
130	R2	2026-08-14T01:58:16,160709276-0700	1786697896149799442	ServiceB	ServiceB	692	3896	4464	2176	10536	32767	414	750324	92940	88961024	23939502	32374784
130	R2	2026-08-14T01:58:16,160709276-0700	1786697896149799442	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160190	103	750324	92940	88961024	23939502	32374784
130	R2	2026-08-14T01:58:16,160709276-0700	1786697896149799442	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	750324	92940	88961024	23939502	32374784
131	R2	2026-08-14T01:58:17,001564525-0700	1786697896989761192	ServiceA	ServiceA	3953	3852	4468	2656	10976	439943	167	750184	92940	88961024	23939502	32374784
131	R2	2026-08-14T01:58:17,001564525-0700	1786697896989761192	ServiceB	ServiceB	692	3892	4468	2176	10536	32832	414	750184	92940	88961024	23939502	32374784
131	R2	2026-08-14T01:58:17,001564525-0700	1786697896989761192	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160190	103	750184	92940	88961024	23939502	32374784
131	R2	2026-08-14T01:58:17,001564525-0700	1786697896989761192	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	750184	92940	88961024	23939502	32374784
132	R2	2026-08-14T01:58:18,229004109-0700	1786697898222289275	ServiceA	ServiceA	3953	3824	4468	2656	10948	439943	167	774876	92940	88961024	23939502	32374784
132	R2	2026-08-14T01:58:18,229004109-0700	1786697898222289275	ServiceB	ServiceB	692	3892	4464	2176	10532	32840	414	774876	92940	88961024	23939502	32374784
132	R2	2026-08-14T01:58:18,229004109-0700	1786697898222289275	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160191	103	774876	92940	88961024	23939502	32374784
132	R2	2026-08-14T01:58:18,229004109-0700	1786697898222289275	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	774876	92940	88961024	23939502	32374784
133	R2	2026-08-14T01:58:19,247531942-0700	1786697899240961275	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	772292	92940	88961024	23939502	32374784
133	R2	2026-08-14T01:58:19,247531942-0700	1786697899240961275	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	772292	92940	88961024	23939502	32374784
133	R2	2026-08-14T01:58:19,247531942-0700	1786697899240961275	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160191	103	772292	92940	88961024	23939502	32374784
133	R2	2026-08-14T01:58:19,247531942-0700	1786697899240961275	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	772292	92940	88961024	23939502	32374784
134	R2	2026-08-14T01:58:20,414590441-0700	1786697900409141275	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	770512	92940	88961024	23939502	32374784
134	R2	2026-08-14T01:58:20,414590441-0700	1786697900409141275	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	770512	92940	88961024	23939502	32374784
134	R2	2026-08-14T01:58:20,414590441-0700	1786697900409141275	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160234	103	770512	92940	88961024	23939502	32374784
134	R2	2026-08-14T01:58:20,414590441-0700	1786697900409141275	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	770512	92940	88961024	23939502	32374784
135	R2	2026-08-14T01:58:21,418702441-0700	1786697901411770774	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	770776	92940	88961024	23939502	32374784
135	R2	2026-08-14T01:58:21,418702441-0700	1786697901411770774	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	770776	92940	88961024	23939502	32374784
135	R2	2026-08-14T01:58:21,418702441-0700	1786697901411770774	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160234	103	770776	92940	88961024	23939502	32374784
135	R2	2026-08-14T01:58:21,418702441-0700	1786697901411770774	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	770776	92940	88961024	23939502	32374784
136	R2	2026-08-14T01:58:22,367096024-0700	1786697902359325441	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	771408	92940	88961024	23939502	32374784
136	R2	2026-08-14T01:58:22,367096024-0700	1786697902359325441	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	771408	92940	88961024	23939502	32374784
136	R2	2026-08-14T01:58:22,367096024-0700	1786697902359325441	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160234	103	771408	92940	88961024	23939502	32374784
136	R2	2026-08-14T01:58:22,367096024-0700	1786697902359325441	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	771408	92940	88961024	23939502	32374784
137	R2	2026-08-14T01:58:23,116307274-0700	1786697903111298774	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	772172	92940	88961024	23939502	32374784
137	R2	2026-08-14T01:58:23,116307274-0700	1786697903111298774	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	772172	92940	88961024	23939502	32374784
137	R2	2026-08-14T01:58:23,116307274-0700	1786697903111298774	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160234	103	772172	92940	88961024	23939502	32374784
137	R2	2026-08-14T01:58:23,116307274-0700	1786697903111298774	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	772172	92940	88961024	23939502	32374784
138	R2	2026-08-14T01:58:23,823666941-0700	1786697903816455524	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	772548	92940	88961024	23939502	32374784
138	R2	2026-08-14T01:58:23,823666941-0700	1786697903816455524	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	772548	92940	88961024	23939502	32374784
138	R2	2026-08-14T01:58:23,823666941-0700	1786697903816455524	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160234	103	772548	92940	88961024	23939502	32374784
138	R2	2026-08-14T01:58:23,823666941-0700	1786697903816455524	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	772548	92940	88961024	23939502	32374784
139	R2	2026-08-14T01:58:24,553634357-0700	1786697904544898357	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	771568	92940	88961024	23939502	32374784
139	R2	2026-08-14T01:58:24,553634357-0700	1786697904544898357	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	771568	92940	88961024	23939502	32374784
139	R2	2026-08-14T01:58:24,553634357-0700	1786697904544898357	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160234	103	771568	92940	88961024	23939502	32374784
139	R2	2026-08-14T01:58:24,553634357-0700	1786697904544898357	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	771568	92940	88961024	23939502	32374784
140	R2	2026-08-14T01:58:25,313121857-0700	1786697905296673024	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	772904	92940	88961024	23939502	32374784
140	R2	2026-08-14T01:58:25,313121857-0700	1786697905296673024	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	772904	92940	88961024	23939502	32374784
140	R2	2026-08-14T01:58:25,313121857-0700	1786697905296673024	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160277	103	772904	92940	88961024	23939502	32374784
140	R2	2026-08-14T01:58:25,313121857-0700	1786697905296673024	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	772904	92940	88961024	23939502	32374784
141	R2	2026-08-14T01:58:26,202785607-0700	1786697906196540023	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	773792	92940	88961024	23939502	32374784
141	R2	2026-08-14T01:58:26,202785607-0700	1786697906196540023	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	773792	92940	88961024	23939502	32374784
141	R2	2026-08-14T01:58:26,202785607-0700	1786697906196540023	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160277	103	773792	92940	88961024	23939502	32374784
141	R2	2026-08-14T01:58:26,202785607-0700	1786697906196540023	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	773792	92940	88961024	23939502	32374784
142	R2	2026-08-14T01:58:26,998323690-0700	1786697906991613523	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	777224	92940	88961024	23939502	32374784
142	R2	2026-08-14T01:58:26,998323690-0700	1786697906991613523	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	777224	92940	88961024	23939502	32374784
142	R2	2026-08-14T01:58:26,998323690-0700	1786697906991613523	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160277	103	777224	92940	88961024	23939502	32374784
142	R2	2026-08-14T01:58:26,998323690-0700	1786697906991613523	WebRuntime	ServiceE	545	8772	2120	7800	18692	28406	342	777224	92940	88961024	23939502	32374784
143	R2	2026-08-14T01:58:27,689075523-0700	1786697907682299523	ServiceA	ServiceA	3953	3824	4468	2656	10948	439969	167	777132	92940	88961024	23939502	32374784
143	R2	2026-08-14T01:58:27,689075523-0700	1786697907682299523	ServiceB	ServiceB	692	3892	4464	2176	10532	32845	414	777132	92940	88961024	23939502	32374784
143	R2	2026-08-14T01:58:27,689075523-0700	1786697907682299523	ChannelLoader	ServiceH	3740	13464	26376	4324	44164	160277	103	777132	92940	88961024	23939502	32374784
